customerID,SeniorCitizen,tenure,MultipleLines,InternetService,TechSupport,Contract,MonthlyCharges,TotalCharges,Churn,StreamersWithTechSupport,Safer,Family,OnlinePayment,All,ExpectedRechargeTimes,MonthlyChargesBin
4283-IVYCI,0,9,0,1,1,1,64.95,547.8,0,1,0,0,0,0,9.0,0
0266-CLZKZ,0,67,1,0,1,24,105.65,6717.9,0,1,0,1,0,0,2.7916666666666665,1
2484-DGXPZ,0,31,0,2,0,1,19.55,658.95,1,0,0,1,0,0,31.0,0
9938-EKRGF,0,15,0,1,1,1,84.45,1287.85,0,1,1,0,0,0,15.0,1
0991-BRRFB,0,18,0,1,0,1,49.4,874.8,1,0,0,0,0,0,18.0,0
0661-WCQNQ,0,22,0,1,1,12,56.25,1292.2,0,0,0,0,0,0,1.8333333333333333,0
1258-YMZNM,1,27,1,0,0,12,110.5,2857.6,0,1,1,0,0,0,2.25,0
7156-MHUGY,1,13,0,0,0,1,90.5,1201.15,1,1,0,0,1,0,13.0,1
7754-IXRMC,0,1,0,1,0,1,45.35,45.35,0,0,0,0,0,0,1.0,0
4248-HCETZ,1,30,0,0,0,1,79.65,2365.15,1,0,0,0,0,0,30.0,1
7503-MIOGA,1,72,1,1,1,24,89.85,6697.35,0,1,1,0,0,0,3.0,1
2525-GVKQU,0,60,0,2,0,24,20.6,1093.0,0,0,0,0,0,0,2.5,0
1383-EZRWL,0,7,0,2,0,1,20.05,164.85,1,0,0,0,0,0,7.0,0
1950-KSVVJ,0,45,1,0,1,12,113.3,5032.25,0,1,1,0,0,0,3.75,0
5909-ECHUI,0,1,0,1,0,1,56.25,56.25,1,1,0,0,1,0,1.0,0
3810-DVDQQ,0,72,1,0,1,24,117.6,8308.9,0,1,1,1,0,1,3.0,0
5572-ZDXHY,0,22,0,0,0,1,84.3,1855.65,1,1,0,0,0,0,22.0,1
9850-OWRHQ,0,3,1,0,0,1,74.1,228.0,1,0,0,0,0,0,3.0,1
7044-YAACC,1,4,0,0,0,1,70.2,280.35,0,0,0,0,1,0,4.0,1
1301-LOPVR,0,29,0,1,1,12,55.35,1636.95,0,1,1,1,0,1,2.4166666666666665,0
4238-HFHSN,1,61,1,0,0,1,82.15,4904.85,0,0,0,0,1,0,61.0,1
8746-OQQRW,0,4,1,2,0,1,25.25,101.9,0,0,0,0,0,0,4.0,0
8069-RHUXK,0,67,0,1,1,24,35.7,2545.7,0,0,0,1,0,0,2.7916666666666665,0
8150-QUDFX,0,2,0,2,0,1,19.85,51.6,0,0,0,0,0,0,2.0,0
7743-EXURX,0,8,0,1,0,1,51.05,415.05,1,0,0,1,1,0,8.0,0
5146-YYFRZ,0,67,0,2,0,24,19.95,1311.75,0,0,0,0,0,0,2.7916666666666665,0
0684-AOSIH,0,1,0,0,0,1,95.0,95.0,1,1,0,0,1,0,1.0,1
8963-JLGJT,0,3,0,1,0,1,55.9,157.55,0,0,0,0,0,0,3.0,0
3604-WLABM,0,10,0,1,1,1,54.25,583.0,0,0,0,0,0,0,10.0,0
9763-GRSKD,0,13,0,1,0,1,49.95,587.45,0,0,0,1,0,0,13.0,0
9140-CZQZZ,0,68,0,1,1,24,79.6,5515.8,0,1,0,0,0,0,2.8333333333333335,1
1106-HRLKZ,0,40,0,2,0,24,19.6,808.95,0,0,0,1,0,0,1.6666666666666667,0
3191-CSNMG,0,3,0,0,0,1,80.7,239.45,0,1,0,1,1,0,3.0,1
3569-JFODW,0,72,1,1,1,24,90.95,6652.45,0,1,1,1,0,1,3.0,1
1567-DSCIC,0,8,1,0,0,1,94.0,773.65,1,1,0,0,1,0,8.0,1
0959-WHOKV,0,42,1,0,0,12,99.0,4298.45,0,1,1,0,1,0,3.5,1
5480-XTFFL,0,31,0,2,0,24,21.0,697.7,0,0,0,1,0,0,1.2916666666666667,0
8808-ELEHO,1,8,1,0,0,1,81.25,585.95,1,0,0,0,1,0,8.0,1
0459-SPZHJ,0,63,1,1,0,24,83.5,5435.0,0,1,1,1,0,1,2.625,1
4111-BNXIF,0,67,0,1,1,24,59.55,4103.9,0,1,0,1,1,0,2.7916666666666665,0
8316-BBQAY,0,65,0,1,1,24,59.95,3921.1,0,1,0,0,0,0,2.7083333333333335,0
6615-NGGZJ,0,14,1,0,0,1,100.55,1415.55,1,1,0,0,1,0,14.0,1
0082-OQIQY,0,29,0,0,1,1,94.2,2607.6,0,1,0,0,1,0,29.0,1
8217-QYOHV,0,5,0,1,1,1,55.75,266.95,0,0,0,0,0,0,5.0,0
5318-YKDPV,0,43,0,1,1,24,79.15,3566.6,0,1,0,1,0,0,1.7916666666666667,1
7707-PYBBH,0,40,0,1,1,1,61.9,2647.1,0,0,0,0,0,0,40.0,0
7826-VVKWT,1,24,0,0,0,24,96.55,2263.45,0,1,0,1,1,0,1.0,1
6440-DKQGE,0,30,0,1,0,12,64.5,1929.95,0,1,0,0,0,0,2.5,0
4957-TIALW,0,15,0,1,1,12,65.6,1010.0,0,0,1,0,0,0,1.25,0
4512-ZUIYL,0,2,0,0,0,1,70.0,153.05,1,0,0,0,0,0,2.0,1
8792-AOROI,0,8,0,1,1,24,65.5,564.35,0,1,0,0,0,0,0.3333333333333333,0
5324-KTGCG,0,71,0,2,0,12,20.85,1539.75,0,0,0,0,0,0,5.916666666666667,0
4719-UMSIY,0,6,0,2,0,1,19.65,100.9,0,0,0,0,0,0,6.0,0
3804-RVTGV,0,50,1,0,0,1,103.85,5017.9,1,1,0,1,0,0,50.0,1
2696-RZVZW,0,68,1,2,0,24,25.05,1629.2,0,0,0,0,0,0,2.8333333333333335,0
5171-EPLKN,0,27,0,2,0,24,19.85,470.0,0,0,0,0,0,0,1.125,0
7622-NXQZR,0,28,0,1,1,1,30.1,810.85,0,0,0,0,0,0,28.0,0
6791-YBNAK,0,18,0,1,0,1,25.55,467.85,0,0,0,1,0,0,18.0,0
9626-VFRGG,0,41,1,0,0,1,88.5,3645.05,0,1,0,0,0,0,41.0,1
6797-LNAQX,0,70,1,0,0,24,98.3,6859.5,1,1,0,1,0,0,2.9166666666666665,1
6463-MVYRY,1,57,0,1,1,24,69.85,4003.0,0,1,0,0,0,0,2.375,0
3224-DFQNQ,0,66,1,0,1,12,89.0,5898.6,0,0,0,0,0,0,5.5,1
6341-JVQGF,0,31,0,1,1,12,81.15,2545.75,0,1,0,1,0,0,2.5833333333333335,1
3086-RUCRN,0,66,1,0,1,1,103.1,6595.0,0,1,1,0,0,0,66.0,1
5808-TOTXO,0,3,0,2,0,12,20.55,57.4,0,0,0,0,0,0,0.25,0
2405-LBMUW,0,61,0,1,1,12,50.7,3088.75,0,1,0,1,0,0,5.083333333333333,0
0734-OXWBT,0,3,0,1,1,1,70.7,225.65,0,1,0,0,0,0,3.0,1
7341-LXCAF,0,4,1,0,0,1,74.65,301.4,1,0,0,0,1,0,4.0,1
8590-OHDIW,0,38,0,2,0,12,20.3,749.35,0,0,0,1,0,0,3.1666666666666665,0
8857-CUPFQ,0,63,0,2,0,24,19.25,1237.65,0,0,0,0,0,0,2.625,0
0142-GVYSN,0,26,0,2,0,1,20.3,511.25,0,0,0,0,1,0,26.0,0
3217-FZDMN,1,8,0,0,0,1,94.45,742.95,1,1,0,0,0,0,8.0,1
1766-GKNMI,0,29,1,0,0,1,84.9,2516.2,0,1,0,0,1,0,29.0,1
2786-GCDPI,1,50,1,0,1,1,104.95,5222.35,0,1,0,0,1,0,50.0,1
4459-BBGHE,0,30,0,1,0,1,44.5,1307.8,0,1,0,0,1,0,30.0,0
1877-HKBQX,0,11,0,1,1,12,54.6,617.85,0,0,0,0,0,0,0.9166666666666666,0
4226-KKDON,0,8,0,1,1,1,66.65,520.95,0,1,0,0,1,0,8.0,0
5727-MYATE,0,72,1,1,1,24,90.8,6397.6,0,1,1,1,0,1,3.0,1
1360-JYXKQ,1,54,0,0,1,12,99.1,5437.1,0,1,0,0,1,0,4.5,1
1548-ARAGG,0,4,1,1,1,1,58.5,224.85,0,0,0,1,0,0,4.0,0
5793-YOLJN,0,55,0,2,0,24,21.0,1210.3,0,0,0,1,0,0,2.2916666666666665,0
4109-CYRBD,1,29,1,1,0,1,51.6,1442.0,0,0,0,0,1,0,29.0,0
9853-JFZDU,0,35,0,1,1,1,56.85,1861.1,0,0,0,0,0,0,35.0,0
7017-VFULY,0,2,0,2,0,1,20.1,43.15,0,0,0,0,0,0,2.0,0
5696-EXCYS,0,17,0,2,0,24,19.45,369.05,0,0,0,0,0,0,0.7083333333333334,0
8739-XNIKG,0,5,1,0,0,1,84.0,424.75,0,1,0,0,1,0,5.0,1
5380-XPJNZ,0,38,0,2,0,12,20.05,678.2,0,0,0,0,0,0,3.1666666666666665,0
4016-BJKTZ,0,25,1,0,1,24,108.9,2809.05,0,1,0,0,0,0,1.0416666666666667,1
3070-FNFZQ,0,23,0,2,0,24,20.4,478.75,0,0,0,1,0,0,0.9583333333333334,0
2754-VDLTR,0,10,1,0,0,1,95.2,930.4,1,1,0,0,0,0,10.0,1
3247-ZVOUO,1,10,1,0,0,1,85.55,851.75,1,1,0,0,0,0,10.0,1
3352-RICWQ,0,9,0,2,0,24,19.75,210.65,0,0,0,1,0,0,0.375,0
2439-QKJUL,0,5,0,2,0,1,20.25,109.8,0,0,0,0,0,0,5.0,0
9947-OTFQU,1,15,0,0,0,1,74.4,1074.3,1,0,0,0,1,0,15.0,1
3397-AVTKU,0,43,0,1,0,24,60.0,2548.55,0,1,0,0,1,0,1.7916666666666667,0
7030-NJVDP,0,24,0,0,1,1,89.25,2210.2,0,1,0,0,1,0,24.0,1
8647-SDTWQ,0,57,1,0,0,1,74.3,4018.35,0,0,0,1,1,0,57.0,1
8651-ENBZX,1,60,1,0,1,12,106.0,6441.4,1,1,0,0,1,0,5.0,1
2968-SSGAA,0,10,1,0,0,1,100.6,1060.2,1,1,0,0,1,0,10.0,1
0496-AHOOK,0,24,0,1,1,12,74.4,1712.9,0,1,0,0,0,0,2.0,1
9734-YWGEX,0,9,1,0,0,1,98.3,923.5,1,1,0,0,0,0,9.0,1
2320-TZRRH,0,20,0,2,0,12,19.5,403.15,0,0,0,0,0,0,1.6666666666666667,0
0743-HNPFG,0,51,0,1,1,12,69.75,3562.5,0,1,0,1,0,0,4.25,0
5998-DZLYR,0,61,1,0,1,24,94.35,5703.0,0,1,0,0,0,0,2.5416666666666665,1
9405-GPBBG,0,64,1,0,1,24,110.5,7069.25,0,1,0,0,0,0,2.6666666666666665,0
6559-PDZLR,0,26,0,0,1,1,98.65,2537.0,0,1,0,0,1,0,26.0,1
4686-GEFRM,0,70,1,0,1,24,98.7,6858.9,0,1,0,0,0,0,2.9166666666666665,1
3161-ONRWK,0,60,0,1,1,12,65.85,3928.3,0,0,1,1,0,0,5.0,0
7876-AEHIG,0,51,0,1,1,12,60.15,3077.0,0,1,0,0,0,0,4.25,0
8319-QBEHW,0,26,0,1,0,12,39.95,1023.75,0,1,0,0,0,0,2.1666666666666665,0
8197-BFWVU,0,72,1,1,1,24,93.25,6688.95,0,1,1,1,0,1,3.0,1
3511-BFTJW,0,72,0,1,0,24,38.5,2763.0,0,0,1,1,0,0,3.0,0
5759-RCVCB,0,3,0,1,0,1,35.2,108.95,1,1,0,0,0,0,3.0,0
7033-CLAMM,0,48,0,2,0,24,20.2,1027.25,0,0,0,1,0,0,2.0,0
0722-SVSFK,0,7,0,0,1,1,100.4,715.0,0,1,0,0,1,0,7.0,1
7016-BPGEU,0,29,0,1,0,1,25.1,712.85,1,0,0,0,0,0,29.0,0
6549-NNDYT,0,13,0,1,0,1,30.85,394.1,0,0,0,0,0,0,13.0,0
8259-NFJTV,0,7,0,1,1,1,34.65,246.6,0,0,0,1,0,0,7.0,0
1724-BQUHA,1,5,0,0,0,1,89.5,477.7,1,1,0,0,1,0,5.0,1
1728-BQDMA,0,2,0,1,0,1,44.45,82.7,0,0,0,0,0,0,2.0,0
5143-EGQFK,1,10,0,1,1,1,29.65,291.4,1,0,0,0,1,0,10.0,0
1202-KKGFU,0,12,0,1,1,1,54.2,690.5,0,0,0,0,0,0,12.0,0
4832-VRBMR,1,65,1,0,0,12,103.15,6792.45,0,1,0,0,0,0,5.416666666666667,1
4273-MBHYA,0,1,0,0,0,1,89.35,89.35,0,1,0,0,1,0,1.0,1
7450-NWRTR,1,12,1,0,0,1,99.45,1200.15,1,1,0,0,1,0,12.0,1
5515-RUGKN,0,8,0,1,0,1,54.75,438.05,0,1,0,0,0,0,8.0,0
7508-DQAKK,0,64,1,1,1,24,86.4,5442.05,0,1,1,0,0,0,2.6666666666666665,1
6754-WKSHP,0,30,1,2,0,12,25.35,723.3,0,0,0,0,0,0,2.5,0
6910-HADCM,0,1,0,0,0,1,76.35,76.35,1,0,0,0,0,0,1.0,1
9138-EFSMO,0,26,0,0,0,12,78.95,2034.25,0,1,0,1,0,0,2.1666666666666665,1
7909-FIOIY,0,19,0,1,0,1,24.85,434.8,0,0,0,1,0,0,19.0,0
4674-HGNUA,0,71,1,1,1,24,89.9,6457.15,0,1,1,1,0,1,2.9583333333333335,1
6339-TBELP,0,71,1,0,1,24,86.4,6172.0,0,0,0,0,0,0,2.9583333333333335,1
3258-SANFR,1,6,0,1,0,1,44.7,276.5,0,0,0,0,0,0,6.0,0
3090-QFUVD,0,1,0,2,0,1,20.3,20.3,0,0,0,0,0,0,1.0,0
7037-MTYVW,0,38,1,1,1,24,85.4,3297.0,0,1,0,1,0,0,1.5833333333333333,1
5084-OOVCJ,0,17,0,1,1,1,55.35,920.5,0,0,0,1,0,0,17.0,0
4673-KKSLS,0,31,0,0,1,1,87.6,2724.25,0,0,0,0,0,0,31.0,1
5543-QDCRY,0,4,0,1,0,1,56.4,234.85,0,1,0,0,1,0,4.0,0
5397-NSKQG,0,67,0,1,0,24,50.9,3281.65,0,1,0,1,0,0,2.7916666666666665,0
5766-ZJYBB,0,1,0,2,0,1,19.4,19.4,1,0,0,0,0,0,1.0,0
5849-ASHZJ,0,27,0,2,0,12,20.05,552.9,0,0,0,0,0,0,2.25,0
5760-IFJOZ,0,3,1,0,0,1,107.95,313.6,0,1,0,0,0,0,3.0,1
3658-KIBGF,0,1,0,1,0,1,54.9,54.9,1,0,0,0,1,0,1.0,0
1266-NZYUI,0,72,1,1,1,24,66.85,4758.8,0,0,0,1,0,0,3.0,0
0426-TIRNE,0,1,0,2,0,1,20.9,20.9,1,0,0,0,0,0,1.0,0
3128-YOVTD,0,51,0,0,0,1,79.15,4018.55,0,0,0,1,0,0,51.0,1
4903-CNOZC,0,29,1,1,0,12,70.9,1964.6,0,1,0,0,0,0,2.4166666666666665,1
9572-MTILT,0,59,1,0,1,1,106.75,6252.9,1,1,1,0,1,0,59.0,1
7856-GANIL,1,45,1,0,1,12,98.7,4525.8,0,1,0,0,0,0,3.75,1
2187-LZGPL,0,7,0,1,0,1,40.1,293.3,1,1,0,0,0,0,7.0,0
1099-GODLO,0,1,0,2,0,24,20.35,20.35,0,0,0,1,0,0,0.041666666666666664,0
6103-QCKFX,0,44,0,1,1,1,56.25,2419.55,0,0,0,1,0,0,44.0,0
4079-ULGFR,0,16,0,2,0,1,20.0,275.7,0,0,0,0,0,0,16.0,0
5382-TEMLV,0,45,0,1,0,1,50.9,2298.55,0,0,0,0,0,0,45.0,0
4883-KCPZJ,0,22,1,2,0,24,25.25,555.4,0,0,0,1,0,0,0.9166666666666666,0
8859-AXJZP,0,39,1,2,0,24,23.8,903.8,0,0,0,1,0,0,1.625,0
2446-PLQVO,0,1,0,0,0,1,70.3,70.3,1,0,0,0,1,0,1.0,1
7325-ENZFI,0,39,0,1,1,12,40.3,1630.4,0,0,0,0,0,0,3.25,0
4059-IIEBK,0,7,1,0,0,1,78.55,522.95,0,0,0,0,0,0,7.0,1
2351-BKRZW,0,43,0,1,0,24,75.2,3254.35,0,1,0,1,0,0,1.7916666666666667,1
5294-CDGWY,0,51,0,1,0,12,59.3,3014.65,1,1,1,1,0,1,4.25,0
0617-FHSGK,0,49,1,0,0,1,75.2,3678.3,1,0,0,0,0,0,49.0,1
9170-CCKOU,0,17,1,0,0,1,90.2,1454.15,1,0,1,0,0,0,17.0,1
2606-PKWJB,0,40,0,1,1,12,40.25,1564.05,0,0,0,0,0,0,3.3333333333333335,0
4836-WNFNO,0,72,1,2,0,24,25.0,1849.2,0,0,0,0,0,0,3.0,0
3766-EJLFL,0,68,1,0,1,24,109.05,7508.55,0,1,0,1,0,0,2.8333333333333335,1
4713-ZBURT,0,45,1,0,0,24,99.7,4634.35,0,1,0,0,0,0,1.875,1
7839-NUIAA,0,61,1,1,0,1,59.8,3641.5,0,0,0,1,0,0,61.0,0
8066-POXGX,0,13,0,1,0,1,35.1,446.1,1,1,0,0,1,0,13.0,0
1761-AEZZR,0,1,0,0,0,1,79.55,79.55,1,1,0,0,1,0,1.0,1
7359-PTSXY,0,1,0,1,0,1,45.75,45.75,1,0,0,0,0,0,1.0,0
9696-RMYBA,0,5,0,0,0,1,80.1,398.55,0,1,0,0,0,0,5.0,1
0848-SOMKO,0,70,0,1,1,24,48.4,3442.8,0,1,0,0,0,0,2.9166666666666665,0
5039-LZRQT,0,13,0,2,0,12,20.2,273.25,0,0,0,0,0,0,1.0833333333333333,0
7841-FCRQD,0,33,0,1,1,12,53.75,1857.3,0,0,0,0,0,0,2.75,0
4827-DPADN,0,72,1,1,1,24,83.3,6042.7,0,1,0,1,0,0,3.0,1
8185-UPYBR,0,6,1,0,0,1,75.5,438.0,1,0,0,0,1,0,6.0,1
4718-DHSMV,0,11,0,1,0,1,35.8,363.15,0,1,0,0,0,0,11.0,0
6164-HXUGH,0,6,0,2,0,1,19.85,119.3,0,0,0,1,0,0,6.0,0
4430-UZIPO,0,3,0,1,1,1,36.85,108.7,1,0,0,0,0,0,3.0,0
5447-VYTKW,0,27,0,1,1,1,53.45,1461.45,0,0,0,0,0,0,27.0,0
9625-QSTYE,0,13,0,0,0,1,81.15,952.3,1,0,0,0,1,0,13.0,1
5482-NUPNA,0,4,0,1,1,1,60.4,272.15,1,0,0,0,0,0,4.0,0
2673-ZALNP,0,7,0,2,0,12,19.9,173.15,0,0,0,0,0,0,0.5833333333333334,0
5542-NKVRU,0,42,0,2,0,24,20.75,844.45,0,0,0,0,0,0,1.75,0
7398-SKNQZ,0,3,1,0,0,1,94.9,273.2,0,1,0,0,0,0,3.0,1
9717-IOAAF,0,27,1,2,0,24,25.85,788.55,0,0,0,0,0,0,1.125,0
0513-RBGPE,0,37,1,1,1,24,62.8,2278.75,0,0,0,1,0,0,1.5416666666666667,0
1226-JZNKR,0,8,0,2,0,12,19.8,160.05,0,0,0,1,0,0,0.6666666666666666,0
2325-ZUSFD,0,57,0,1,0,12,70.1,3913.3,1,1,0,1,0,0,4.75,1
3727-JEZTU,0,1,0,2,0,1,20.4,20.4,0,0,0,0,0,0,1.0,0
6723-CEGQI,0,65,0,1,1,24,45.25,2933.95,0,1,0,0,0,0,2.7083333333333335,0
2180-DXNEG,0,12,0,0,0,1,96.0,1062.1,1,1,0,0,1,0,12.0,1
7577-SWIFR,0,1,0,0,0,1,89.25,89.25,0,1,0,0,1,0,1.0,1
4815-GBTCD,0,4,0,1,0,1,25.15,99.95,0,0,0,0,1,0,4.0,0
3537-HPKQT,0,55,1,0,0,1,77.75,4266.4,0,0,0,0,0,0,55.0,1
7049-GKVZY,0,17,0,1,1,12,79.85,1387.35,0,1,0,0,0,0,1.4166666666666667,1
3234-VKACU,0,2,0,1,1,1,70.3,132.4,0,1,0,0,0,0,2.0,1
2609-IAICY,0,1,1,0,0,1,77.15,77.15,1,0,0,0,1,0,1.0,1
4176-FXYBO,0,54,1,0,0,1,109.55,6118.95,0,1,1,0,0,0,54.0,1
5626-MGTUK,0,20,1,0,0,1,89.1,1879.25,0,1,0,0,0,0,20.0,1
9068-FHQHD,0,40,0,2,0,24,20.15,777.35,0,0,0,1,0,0,1.6666666666666667,0
2560-WBWXF,0,68,1,2,0,24,24.15,1498.85,0,0,0,0,0,0,2.8333333333333335,0
3714-XPXBW,0,37,1,1,1,1,78.9,2976.95,0,1,1,0,0,0,37.0,1
4415-WNGVR,1,12,0,1,1,12,79.2,943.85,0,1,0,0,1,0,1.0,1
2418-TPEUN,0,56,0,2,0,24,19.8,1119.9,0,0,0,1,0,0,2.3333333333333335,0
6960-HVYXR,0,1,1,0,0,1,76.0,76.0,1,0,0,0,0,0,1.0,1
0013-EXCHZ,1,3,0,0,1,1,83.9,267.4,1,1,0,0,0,0,3.0,1
9546-KDTRB,0,19,1,2,0,1,24.7,465.85,0,0,0,0,0,0,19.0,0
4806-HIPDW,0,1,0,0,0,1,68.95,68.95,1,0,0,0,1,0,1.0,0
6953-PBDIN,0,70,1,1,1,24,72.95,5265.55,0,1,0,0,0,0,2.9166666666666665,1
8232-CTLKO,0,66,0,1,0,24,59.75,3996.8,0,1,0,1,1,0,2.75,0
8958-JPTRR,0,56,1,2,0,12,24.3,1261.7,0,0,0,0,0,0,4.666666666666667,0
3143-JQEGI,0,13,0,0,0,1,88.35,1222.8,1,1,0,1,0,0,13.0,1
9063-ZGTUY,0,61,0,2,0,1,19.4,1182.55,1,0,0,1,0,0,61.0,0
3354-OADJP,0,8,0,1,1,12,54.25,447.75,0,0,0,0,0,0,0.6666666666666666,0
6542-LWGXJ,0,3,0,1,0,1,25.0,78.25,0,0,0,0,0,0,3.0,0
4644-PIZRT,0,17,1,1,0,12,70.35,1201.65,0,1,0,1,0,0,1.4166666666666667,1
6122-LJADA,0,70,1,1,1,24,90.15,6237.05,0,1,1,1,0,1,2.9166666666666665,1
6625-FLENO,0,58,0,2,0,24,20.75,1185.95,0,0,0,0,0,0,2.4166666666666665,0
7328-OWMOM,0,31,0,2,0,12,20.1,589.25,0,0,0,0,0,0,2.5833333333333335,0
1755-RMCXH,0,2,0,2,0,1,20.3,40.25,0,0,0,1,0,0,2.0,0
4910-GMJOT,0,1,1,0,0,1,94.6,94.6,1,1,0,0,1,0,1.0,1
0306-JAELE,0,5,0,0,1,1,96.1,453.4,1,1,0,0,1,0,5.0,1
0929-HYQEW,0,3,0,1,0,1,50.15,160.85,0,0,0,0,0,0,3.0,0
4009-ALQFH,0,25,0,0,0,1,99.5,2369.05,1,1,0,0,1,0,25.0,1
2957-LOLHO,0,12,0,1,0,1,45.4,518.9,1,0,0,0,0,0,12.0,0
3717-LNXKW,0,38,1,0,0,1,91.7,3479.05,0,1,0,0,0,0,38.0,1
9300-RENDD,0,1,0,0,0,1,79.95,79.95,1,1,0,0,1,0,1.0,1
5510-BOIUJ,0,1,0,2,0,1,19.25,19.25,1,0,0,0,0,0,1.0,0
0076-LVEPS,0,29,0,1,1,1,45.0,1242.45,0,0,1,0,0,0,29.0,0
1614-JBEBI,0,8,0,2,0,1,20.7,137.6,0,0,0,0,0,0,8.0,0
7797-EJMDP,0,8,0,1,1,1,66.05,574.5,0,1,0,0,0,0,8.0,0
5392-AKEMH,0,12,0,1,0,1,45.05,523.1,0,0,0,0,1,0,12.0,0
2034-CGRHZ,1,24,1,0,0,1,102.95,2496.7,1,1,0,0,0,0,24.0,1
8681-ICONS,0,29,0,2,0,1,20.65,654.85,0,0,0,1,0,0,29.0,0
4566-GOLUK,0,47,1,0,1,1,107.35,5118.95,1,1,0,1,0,0,47.0,1
2823-LKABH,0,18,1,0,1,1,95.05,1679.4,0,1,0,0,0,0,18.0,1
8738-JOKAR,0,42,0,1,1,12,67.7,2882.25,0,1,0,0,0,0,3.5,0
3186-BAXNB,0,1,0,0,1,1,91.7,91.7,1,1,0,0,0,0,1.0,1
4680-KUTAJ,1,11,1,1,0,1,55.6,580.8,0,0,0,0,1,0,11.0,0
0036-IHMOT,0,55,0,0,1,12,103.7,5656.75,0,1,0,1,0,0,4.583333333333333,1
7301-ABVAD,0,72,1,1,1,24,86.6,6350.5,0,1,0,0,0,0,3.0,1
9927-DSWDF,0,22,0,0,1,1,104.6,2180.55,0,1,0,0,1,0,22.0,1
4385-ZKVNW,0,44,0,1,1,1,54.9,2549.1,0,0,0,1,0,0,44.0,0
0480-BIXDE,0,19,0,0,0,1,96.8,1743.05,0,1,0,0,1,0,19.0,1
9356-AXGMP,0,38,1,0,1,12,110.7,4428.6,0,1,0,0,1,0,3.1666666666666665,0
7145-FEJWU,0,12,1,0,0,1,105.3,1275.65,0,1,0,0,1,0,12.0,1
9809-IMGCQ,1,22,1,0,0,1,96.7,2082.95,1,1,0,0,1,0,22.0,1
5176-LMJXE,0,47,0,2,0,24,20.55,945.7,0,0,0,0,0,0,1.9583333333333333,0
3401-URHDA,0,51,1,1,1,12,59.9,3043.6,0,0,0,0,0,0,4.25,0
0862-PRCBS,0,68,1,0,1,24,103.75,7039.45,0,1,0,1,0,0,2.8333333333333335,1
7586-ZATGZ,0,40,1,0,0,1,84.9,3369.05,0,1,0,0,1,0,40.0,1
2692-BUCFV,1,29,0,0,0,1,101.45,2948.6,0,1,0,0,0,0,29.0,1
0023-HGHWL,1,1,0,1,0,1,25.1,25.1,1,0,0,0,1,0,1.0,0
6631-HMANX,0,72,1,1,1,24,85.45,6227.5,0,1,0,0,0,0,3.0,1
8393-DLHGA,0,25,0,0,0,1,95.9,2448.75,1,1,0,0,1,0,25.0,1
2668-TZSPS,0,1,0,2,0,1,20.45,20.45,0,0,0,0,0,0,1.0,0
7901-HXJVA,0,14,0,0,0,1,76.45,1117.55,0,0,0,0,0,0,14.0,1
7901-IIDQV,0,24,1,1,1,12,54.6,1242.25,0,0,0,0,0,0,2.0,0
4661-NJEUX,0,1,0,2,0,1,20.05,20.05,0,0,0,0,0,0,1.0,0
3235-ETOOB,0,8,0,0,0,1,74.5,609.9,1,0,0,0,1,0,8.0,1
7541-YLXCL,0,36,0,1,1,12,65.4,2498.4,1,1,0,0,0,0,3.0,0
7128-GGCNO,0,46,1,0,0,1,72.8,3249.4,0,0,0,0,0,0,46.0,1
1569-TTNYJ,0,5,1,0,0,1,78.75,412.1,1,0,0,0,1,0,5.0,1
5593-SUAOO,0,24,1,0,0,12,83.15,2033.05,0,0,0,1,0,0,2.0,1
4627-MIHJH,1,69,1,0,1,24,110.25,7467.55,0,1,0,0,0,0,2.875,0
7401-RUBNK,0,18,0,0,0,1,74.8,1438.05,0,0,0,0,0,0,18.0,1
7951-VRDVK,0,36,0,1,1,12,85.85,3003.55,0,1,1,0,0,0,3.0,1
9803-FTJCG,0,71,1,1,1,12,66.85,4748.7,0,0,0,1,0,0,5.916666666666667,0
0447-RXSGD,0,24,1,0,0,1,99.65,2404.85,0,1,0,0,0,0,24.0,1
4667-QONEA,1,60,0,1,1,12,74.85,4456.35,0,1,1,1,0,1,5.0,1
4140-MUHUG,1,3,0,0,0,1,86.85,220.95,1,1,0,0,1,0,3.0,1
5442-BXVND,0,33,1,2,0,1,24.25,838.5,0,0,0,1,0,0,33.0,0
6161-ERDGD,0,71,1,1,1,12,85.45,6300.85,0,1,0,1,0,0,5.916666666666667,1
6358-LYNGM,0,1,1,0,0,1,74.9,74.9,1,0,0,0,1,0,1.0,1
8138-EALND,0,15,0,2,0,1,19.75,311.6,0,0,0,0,0,0,15.0,0
3292-PBZEJ,1,11,1,0,1,1,111.4,1183.05,0,1,0,0,1,0,11.0,0
5622-UEJFI,0,35,1,2,0,24,25.4,949.8,0,0,0,1,0,0,1.4583333333333333,0
4927-WWOOZ,0,2,1,0,0,1,91.45,171.45,0,1,0,0,1,0,2.0,1
2632-TACXW,0,62,1,2,0,24,23.65,1416.75,0,0,0,0,0,0,2.5833333333333335,0
4254-QPEDE,0,52,0,1,1,24,66.25,3330.1,0,1,1,0,0,0,2.1666666666666665,0
7663-CUXZB,0,59,1,0,1,24,113.75,6561.25,0,1,1,0,0,0,2.4583333333333335,0
